Penners Pancakes,287.93
macerating toilet,281.08
King of the Kessel,270.63
kyOh,268.44
Gilmour Girls,266.34
Tokyo Sandblasters,265.83
Hossas & Mimosas,265.52
Pickle High-Noon,263.17
Frolunda HC,260.72
Snizzbone,260.62
One Kessticles,256.72
Horton Hears a Who!,254.24
Mackinnon Out Burger,253.45
Vancouver Voodoo,251.48
Giroux've Gotta Be Kidding Me!,248.34
The Larkness Monster,247.59
JewChooTrain,246.76
Krejci Train,245.7
The Cake Eaters,245.05
The Big Pavelski,245.02
Hiller Youth,243.31
Kurri Farts,242.56
Dubinsky's Garage League,240.71
Alexander Radiculous' Team,240.67
Wrath of Grapes,240.05
Ice Roosters,231.22
Acting Like Aho,231.07
Molemen,230.76
Btchz B Krejci,230.74
xMrSleepyx,230.09
Sheahan's Shillelaghs,227.44
WhoseLineIsItEberle,227.12
Damper Than Moist,224.69
Zdeno Charazard,224.43
Goaltender Interference,223.44
Non-stop Saadomy,222.57
Endless Love,222.07
Stan Mikita's Donuts,221.54
A Song of Ice and Thryr,221.15
Pikachubban,220.74
Nailing Yaks,219.76
Vesey scar,219.66
Doan Look Backes,219.61
Ginger Geesus's Grilled Cheeses,218.59
Avadabdelkader,218.49
Toews'd & Kane-fused,217.23
Everyone Poops,217.05
All Down The Laine,216.86
Book Hockey,216.66
Konecnywa,216.53
Jagr Bomb,216.47
falco1002,215.86
40-30 Grit Grinders,215.65
Big Trouba in Little Giroux,214.42
Wrath of Joe McGrath,212.83
Bryan Rust and the Rusty Plugs,212.53
Al Jardine,212.42
Coyotes 2.0,212.06
Ghost Bear,212.01
TeamNameRequired,211.61
Go Puck Yourself,211.22
Dr. Draisaitl's Sick Beats,211.09
Smuggy Dugnubs,210.86
Puns not dead,210.8
Nate Silfverberg,209.32
The Red Hot Chilly Wings,209.26
Mint Barrie Crunch,208.09
Democratic People's Republic of Kariya,207.65
Hash Hockey,207.15
Karlsson 1st Overall,206.3
Mud Dragons,206.21
VooDaddy,206.13
NurseSharks,206.11
Dangletangs III,205.84
KappinKurtz,205.37
Double Bennatration,204.74
Leafs,204.59
The Ponies of Equestria,202.84
The Mighty Red Pandas,202.57
Doughty Didn't Deserve The Norris,202.0
Hattrick Pornqvist,200.37
Tarasenkyu Very Much,200.3
Clemens HC,200.09
Helle's Belles,199.95
Bust a Kapanen,199.81
Lubo Sucks,199.12
Finnishing Touch,198.83
Datsyukian Deke,198.62
Sticks out for Harambe,198.53
FL Skunk Apes,198.45
PassTheCulpepper,197.79
Team North Americarambe,197.76
RIP Heatley's Ferrari,196.12
Puck It,196.06
The JiiiveTurkays,195.94
Right in the Pucker,195.49
Tomas Fleischlights,195.17
Cookie Thumpers,194.94
M&Ms,194.94
San Jose Street Sharks,194.91
License to Ilya,194.58
The Ides of Marchand,194.34
Red Star Beijing,194.23
Kronwall of Pain,193.31
Kreider Hard,192.75
Puget Sound FHC,191.67
I am score,190.02
Andre and the Goons,189.48
Halak Ness Monster,188.96
Kwik-E-Mart Gougers,188.04
Parise Taught Me,187.76
Red Wing High Five,186.54
CTE,186.23
Stastny & Hutch,185.65
LAUREN PRONGER,185.26
Team Ukraine,184.48
bob says NYET,184.14
Larkinine,184.1
Karl on my Wayward Sson,183.82
Flying Zambonis,182.44
Capital Punishment,181.45
Tarasenkyour Battleship,181.27
Phil Kessel's Stanley Cup Champions,181.26
Do You Smell What Laraque Is Cookin?,180.32
St. John's Shamrocks,179.63
OK Blue Jays,179.33
Stars of McDavid,179.26
Dumpster Fire Brigade,179.19
Octopussy,178.96
Jagr Bombs,178.8
I Am Score,178.31
SportsNewbie,178.2
Pimpin' Ain't Parise,177.38
I Ain't Seguin She a Gold Digger,176.94
Nobody Moves Nobody Gets Hurt,176.91
skankhunt42,176.3
benzene96,175.85
Human Erasers,175.72
Vancouver Voodoo,175.51
Bill Crosby,175.34
Pucking Fricks,174.7
Bergeron Burgundy,174.42
Corsi? What Corsi?,173.53
EXCELlent,173.14
Vienna Canucks,172.22
Malkin a Murderer,172.13
ktcottrell,171.34
Montreal Dive,171.09
Bar Down,170.64
Fussy Puckers,169.93
Sticks out for Harambe,169.22
Denim Chicken,167.89
Cell Phones and Plane Tickets,167.47
Scooby Dooby Dubnyk,167.2
Yak City,167.17
Matthews the Saviour,167.04
McDavid Paradox,166.8
Lizard Wizards,166.6
Crosby Sweaters,166.04
Up and Around the Benn,165.71
Mackinnon Your Girl,164.99
Kinki Kids,164.9
SuperCoyote,164.61
St.B Frenchies,164.46
Mystic Coupons,162.02
Price Price Baby,161.33
McCoy's Red Army,160.53
CuJo31,160.42
The Ottawa BeeVees,159.84
Hypnotoads,158.99
Clatsyuk,158.77
Generic Hockey Pun,158.7
NoseFaceKillahs,158.1
I am NOT drinking any f-ckin Marleau,157.69
Heil Sittler,157.61
Nixon's Finest,157.45
Neal's Knees,156.74
Now Josi Me 3: Let's Get Roman-tic,156.12
You're so Radulov,155.8
Toews in the Water,155.63
Bleeding blues,154.86
Flop To The Top,154.78
Everyday I'm Byfuglein,153.98
ponch101,153.66
Harder Better Faster Pronger,153.15
Ghost Bear Nation,150.82
Mike Smith's Chosen Juans,150.7
Team NA, Never Forget,149.34
GloOon Squad,148.43
Drouination,147.95
Tropical Depressions,147.39
Syracuse Bulldogs,146.65
Benn There Done That,146.39
Enter Creative Name Here,146.03
Charlottetown Islanders,145.73
Teamy McTeamface,144.73
Gordie Howe Hatrick,144.39
South City Squash,143.82
South Detroit Journeymen,143.81
Toewsd And Confused,143.58
Ruh Oh...,142.19
Go Vesey On Me,141.58
Sharp Ladds,140.85
Whirlybirds,140.51
AO GR8,140.34
AGexpress,139.6
Vanek! At The Disco,139.54
Corey Perry's House of Payne,139.32
Witty team name,138.41
UK BUKKAKE,136.26
TooMuchDarude,135.48
Hartford Gougers,133.99
MayTheForsbergWithYou,130.33
2 Girls 1 Kopitar,129.42
Lonely End of the Rink,127.76
Shivakamini Somakandarkram,127.66
NO LEAFS!!,124.22
Straight Cash Homie,122.12
cRosby SwAllows,116.58
Re-Phil-ing the Cup,116.32
The Glory Hulls,110.68
Bada Boom Realest Team in the Room,105.28
Risky Bryz-ness,101.91
Boilermaker Brawlers,93.52
